Unnamed: 0,Name,Location,Year,Kms_Driven,Mileage,Engine_CC,Power_bhp,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Car_Age
3956,Maruti Ciaz ZDi Plus,Jaipur,2015,65218,26.21,1248.0,88.5,5.0,7.4,False,False,True,False,False,False,10
3957,Renault KWID RXT,Kochi,2016,53886,25.17,799.0,53.3,5.0,3.07,False,True,True,False,False,False,9
3958,Hyundai i10 Magna AT,Coimbatore,2011,50058,19.2,1197.0,80.0,5.0,3.84,False,True,False,False,False,False,14
3959,Maruti Celerio ZXI AT Optional,Pune,2016,64000,23.1,998.0,67.04,5.0,4.2,False,True,False,False,False,False,9
3960,Hyundai Creta 1.4 E Plus Diesel,Kochi,2018,41641,21.38,1396.0,88.7,5.0,10.82,False,False,True,False,False,False,7
3961,Honda Jazz 1.5 SV i DTEC,Hyderabad,2016,44345,27.3,1498.0,98.6,5.0,6.1,False,False,True,False,False,False,9
3962,Honda City 1.5 S MT,Kolkata,2011,45501,17.0,1497.0,118.0,5.0,3.1,False,True,True,False,False,False,14
3963,Mitsubishi Lancer 1.5 SFXi,Chennai,2001,104000,13.7,1468.0,85.8,5.0,1.0,False,True,True,False,False,True,24
3964,Nissan Sunny XE P,Coimbatore,2012,50297,16.95,1498.0,97.6,5.0,4.69,False,True,True,False,False,False,13
3965,Honda Accord 2.4 AT,Mumbai,2011,87000,11.7,2354.0,177.6,5.0,5.4,False,True,False,False,False,False,14
3966,Mahindra XUV500 W8 2WD,Mumbai,2016,120000,15.1,2179.0,140.0,7.0,12.0,False,False,True,False,False,False,9
3967,Hyundai i20 1.2 Magna Executive,Mumbai,2018,17000,18.6,1197.0,81.83,5.0,6.5,False,True,True,False,False,False,7
3968,Nissan Micra Diesel XL,Chennai,2014,100000,23.08,1461.0,63.1,5.0,3.0,False,False,True,False,False,False,11
3969,Maruti Ciaz AT ZXi,Kochi,2015,50979,19.12,1373.0,91.1,5.0,6.9,False,True,False,False,False,False,10
3970,Volkswagen Vento Diesel Trendline,Chennai,2011,41000,20.54,1598.0,103.6,5.0,4.0,False,False,True,False,False,False,14
3971,Hyundai i20 Asta,Chennai,2011,24000,17.0,1197.0,80.0,5.0,4.25,False,True,True,False,False,False,14
3972,Toyota Corolla Altis G,Hyderabad,2008,44738,14.53,1798.0,138.1,5.0,5.1,False,True,True,False,False,False,17
3973,Honda City i DTEC VX,Kolkata,2014,37298,25.1,1498.0,98.6,5.0,4.9,False,False,True,False,False,False,11
3974,Maruti Swift VXI BSIV,Pune,2014,42000,20.4,1197.0,81.8,5.0,3.6,False,True,True,False,True,False,11
3975,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,2016,45000,14.21,2143.0,203.0,5.0,34.0,False,False,False,False,False,False,9
3976,Toyota Innova 2.5 G (Diesel) 7 Seater,Mumbai,2015,102000,12.99,2494.0,100.6,7.0,8.25,False,False,True,False,False,False,10
3977,Maruti Swift Lxi BSIII,Pune,2011,70000,16.1,1298.0,88.2,5.0,1.3,False,True,True,False,False,False,14
3978,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,27467,19.27,2143.0,167.62,5.0,39.05,False,False,False,False,False,False,7
3979,Hyundai Grand i10 Asta,Kolkata,2015,15305,18.9,1197.0,82.0,5.0,3.75,False,True,True,False,False,False,10
3980,Maruti Wagon R LXI BS IV,Mumbai,2010,70000,18.9,998.0,67.1,5.0,2.1,False,True,True,False,False,False,15
3981,Ford EcoSport 1.5 TDCi Titanium,Hyderabad,2016,36778,22.77,1498.0,98.59,5.0,8.8,False,False,True,False,False,False,9
3982,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2015,25845,16.47,1198.0,74.0,5.0,5.84,False,True,True,False,False,False,10
3983,Hyundai Verna 1.6 VTVT AT SX,Kochi,2018,33858,17.01,1591.0,121.3,5.0,9.03,False,True,False,False,False,False,7
3984,Renault KWID AMT RXL,Ahmedabad,2017,12000,24.04,999.0,67.0,5.0,3.25,False,True,False,False,True,False,8
3985,Honda Brio S Option AT,Coimbatore,2013,33709,16.5,1198.0,86.8,5.0,4.9,False,True,False,False,False,False,12
3986,Ford Figo Aspire 1.2 Ti-VCT Titanium,Kochi,2018,32709,18.16,1196.0,86.8,5.0,6.46,False,True,True,False,False,False,7
3987,Toyota Fortuner 3.0 Diesel,Bangalore,2014,72000,11.5,2982.0,171.0,7.0,18.5,False,False,True,False,True,False,11
3988,Tata Indigo eCS eLX BS IV,Ahmedabad,2013,31000,25.0,1396.0,69.01,5.0,2.7,False,False,True,False,False,False,12
3989,Ford Figo 2015-2019 1.5D Ambiente MT,Chennai,2016,70000,25.83,1498.0,99.0,5.0,4.6,False,False,True,False,False,False,9
3990,Maruti Swift Dzire VDI,Jaipur,2014,61000,23.4,1248.0,74.0,5.0,5.35,False,False,True,False,False,False,11
3991,Nissan Micra Diesel XV Primo,Pune,2011,72000,23.08,1461.0,63.1,5.0,2.3,False,False,True,False,False,False,14
3992,Skoda Octavia Style Plus 2.0 TDI AT,Delhi,2016,49000,19.3,1968.0,141.0,5.0,15.45,False,False,False,False,False,False,9
3993,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Hyderabad,2014,42939,16.96,1968.0,138.03,5.0,12.49,False,False,False,False,False,False,11
3994,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,32545,12.07,2967.0,241.4,7.0,48.76,False,False,False,False,False,False,9
3995,Hyundai i20 1.2 Sportz,Pune,2011,54000,17.0,1197.0,80.0,5.0,3.2,False,True,True,False,False,False,14
3996,BMW 3 Series 320d Corporate Edition,Delhi,2012,76000,16.07,1995.0,181.0,4.0,8.75,False,False,False,False,False,False,13
3997,Hyundai i20 Active 1.4 SX Dual Tone,Kolkata,2015,27000,21.19,1396.0,88.73,5.0,5.99,False,False,True,False,False,False,10
3998,Mahindra Scorpio 2.6 DX,Chennai,2005,120000,12.7,2609.0,116.6,8.0,2.9,False,False,True,False,True,False,20
4000,Ford Figo Diesel EXI,Kolkata,2011,37000,20.0,1399.0,68.05,5.0,1.8,False,False,True,False,False,False,14
4001,Honda Accord 2.4 Inspire M/T,Mumbai,2012,42000,9.8,2354.0,180.0,5.0,6.25,False,True,True,False,False,False,13
4002,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2013,60000,21.9,1396.0,88.76,5.0,5.45,False,False,True,False,False,False,12
4003,Jaguar XF 2.2 Litre Luxury,Mumbai,2018,3000,16.36,2179.0,187.7,5.0,52.5,False,False,False,False,False,False,7
4004,Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2013,44000,17.1,1591.0,121.4,5.0,5.6,False,True,False,False,False,False,12
4005,Honda City i VTEC VX Option,Kolkata,2014,37000,17.4,1497.0,117.3,5.0,6.45,False,True,True,False,False,False,11
4006,Hyundai i20 Asta Optional with Sunroof 1.2,Mumbai,2012,50000,18.5,1197.0,82.85,5.0,3.7,False,True,True,False,False,False,13
4007,Honda Brio S MT,Chennai,2013,58581,19.4,1198.0,86.8,5.0,3.49,False,True,True,False,False,False,12
4008,Hyundai i20 Sportz 1.4 CRDi,Kolkata,2013,25500,21.9,1396.0,88.76,5.0,3.55,False,False,True,False,False,False,12
4009,Maruti Grand Vitara 2.4 MT,Mumbai,2017,25000,10.4,2393.0,163.5,5.0,9.0,False,True,True,False,False,False,8
4010,Maruti A-Star Vxi,Hyderabad,2011,53766,19.0,998.0,66.1,5.0,2.7,False,True,True,False,False,False,14
4011,Fiat Punto 1.3 Emotion,Pune,2011,45271,20.3,,,5.0,2.6,False,False,True,False,False,False,14
4012,Maruti Alto LXi,Chennai,2006,68000,19.7,796.0,46.3,5.0,1.5,False,True,True,False,False,False,19
4013,Mahindra XUV500 W10 2WD,Jaipur,2017,40000,16.0,2179.0,140.0,7.0,15.9,False,False,True,False,False,False,8
4014,Maruti Swift RS VDI,Hyderabad,2013,73212,22.9,1248.0,74.0,5.0,5.2,False,False,True,False,False,False,12
4015,BMW X1 sDrive20d,Mumbai,2014,69000,17.05,1995.0,184.0,5.0,16.25,False,False,False,False,False,False,11
4016,Volkswagen Passat 2.0 PD DSG,Mumbai,2007,61932,14.3,1968.0,140.0,5.0,3.31,False,False,False,False,True,False,18
4017,BMW X3 xDrive20d,Bangalore,2012,52000,16.09,1995.0,184.0,5.0,24.0,False,False,False,False,False,False,13
4018,Maruti Ritz VXi,Kolkata,2011,150000,18.5,1197.0,85.8,5.0,2.5,False,True,True,False,False,False,14
4019,Hyundai i20 Sportz 1.4 CRDi,Jaipur,2013,70933,21.9,1396.0,88.76,5.0,3.9,False,False,True,False,True,False,12
4020,Maruti Swift VDI BSIV,Kolkata,2013,115195,25.2,1248.0,74.0,5.0,3.85,False,False,True,False,False,False,12
4021,Mercedes-Benz New C-Class 200 Kompressor,Delhi,2011,62148,11.7,1796.0,178.0,5.0,8.8,False,True,True,False,False,False,14
4022,Toyota Corolla Altis 1.8 GL,Chennai,2009,32000,14.28,1798.0,138.03,5.0,4.95,False,True,True,False,True,False,16
4023,Hyundai Verna 1.6 SX CRDi (O),Kolkata,2014,58000,22.32,1582.0,126.32,5.0,5.75,False,False,True,False,False,False,11
4024,Renault Duster 110PS Diesel RxZ,Kochi,2014,68598,19.01,1461.0,108.45,5.0,6.17,False,False,True,False,False,False,11
4025,Maruti Swift Ldi BSIII,Chennai,2010,84072,17.8,1248.0,75.0,5.0,3.45,False,False,True,False,False,False,15
4026,Maruti Alto K10 VXI,Jaipur,2016,51264,24.07,998.0,67.1,5.0,3.2,False,True,True,False,False,False,9
4027,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,21363,13.0,1591.0,121.3,5.0,13.49,False,True,False,False,False,False,8
4028,Mercedes-Benz CLA 200 CGI Sport,Delhi,2016,40000,15.04,1991.0,183.0,5.0,24.5,False,True,False,False,False,False,9
4029,Honda CR-V 2.4 4WD AT,Kolkata,2015,35000,10.1,2354.0,152.0,5.0,14.7,False,True,False,False,False,False,10
4030,Ford Ecosport 1.5 DV5 MT Trend,Hyderabad,2014,55000,22.7,1498.0,89.84,5.0,6.0,False,False,True,False,False,False,11
4031,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,43252,13.0,2143.0,204.0,5.0,34.18,False,False,False,False,False,False,9
4032,Hyundai Grand i10 CRDi Magna,Delhi,2014,42000,24.0,1120.0,70.0,5.0,3.5,False,False,True,False,False,False,11
4033,Ford Fiesta 1.4 Duratec ZXI,Hyderabad,2006,69000,16.6,1388.0,68.0,5.0,2.15,False,True,True,False,False,False,19
4034,Hyundai Creta 1.6 SX Automatic Diesel,Kolkata,2018,14000,17.6,1582.0,126.2,5.0,11.25,False,False,False,False,False,False,7
4035,Maruti A-Star Lxi,Delhi,2010,70000,19.0,998.0,66.1,5.0,2.0,False,True,True,False,False,False,15
4036,Maruti Ritz LDi,Kochi,2015,35314,23.2,1248.0,73.94,5.0,4.27,False,False,True,False,False,False,10
4037,Honda City i VTEC SV,Kochi,2017,38691,17.8,1497.0,117.3,5.0,7.68,False,True,True,False,False,False,8
4038,Toyota Innova 2.5 GX (Diesel) 7 Seater,Coimbatore,2017,72717,12.99,2494.0,100.6,7.0,14.52,False,False,True,False,False,False,8
4039,Mercedes-Benz R-Class R350 4Matic Long,Mumbai,2011,82000,11.8,3498.0,272.0,7.0,16.85,False,True,False,False,True,False,14
4040,Skoda Rapid 1.5 TDI Elegance,Mumbai,2015,44000,21.14,1498.0,103.52,5.0,5.75,False,False,True,False,False,False,10
4041,Ford Ecosport 1.5 Ti VCT MT Titanium,Mumbai,2017,27000,15.8,1499.0,110.0,5.0,8.3,False,True,True,False,False,False,8
4042,Maruti Celerio VXI AT,Chennai,2014,18500,23.1,998.0,67.04,5.0,3.95,False,True,False,False,False,False,11
4043,Volkswagen Vento Petrol Highline,Mumbai,2014,45000,15.04,1598.0,103.6,5.0,4.8,False,True,True,False,False,False,11
4044,Volvo XC60 D5,Ahmedabad,2011,173000,13.5,2400.0,215.0,5.0,12.0,False,False,False,False,False,False,14
4045,Toyota Etios Cross 1.4 GD,Ahmedabad,2017,42000,23.59,1364.0,67.04,5.0,6.25,False,False,True,False,False,False,8
4046,Tata Indica Vista TDI LX,Jaipur,2012,90000,19.4,1405.0,70.0,5.0,2.5,False,False,True,False,False,False,13
4047,Honda City i VTEC CVT VX,Pune,2014,82329,18.0,1497.0,117.3,5.0,7.5,False,True,False,False,False,False,11
4048,Honda City 1.5 V MT,Delhi,2010,80302,17.0,1497.0,118.0,5.0,3.5,False,True,True,False,False,False,15
4049,Skoda Octavia Rider Classic 1.9 TDI,Hyderabad,2005,105000,18.7,1896.0,66.0,5.0,1.99,False,False,True,False,False,False,20
4050,Toyota Corolla 1.8 J,Kolkata,2009,60000,14.53,1798.0,138.0,5.0,2.25,False,True,True,False,False,False,16
4051,Toyota Etios G,Delhi,2014,70000,16.78,1496.0,88.73,5.0,3.25,False,True,True,False,False,False,11
4052,BMW X1 sDrive20d,Bangalore,2016,45000,17.05,1995.0,184.0,5.0,28.5,False,False,False,False,False,False,9
4053,Honda City ZX CVT,Kolkata,2006,44000,16.4,1497.0,78.0,5.0,1.5,False,True,False,False,False,False,19
4054,Hyundai i20 Sportz 1.4 CRDi,Delhi,2017,25500,22.54,1396.0,88.73,5.0,7.0,False,False,True,False,False,False,8
4055,Mercedes-Benz E-Class E350 CDI,Delhi,2014,68000,13.0,2987.0,261.5,5.0,27.5,False,False,False,False,False,False,11
4056,Hyundai Creta 1.6 CRDi SX Option,Ahmedabad,2015,61786,19.67,1582.0,126.2,5.0,10.5,False,False,True,False,False,False,10
4057,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Jaipur,2014,65000,15.73,1968.0,174.33,5.0,21.5,False,False,False,False,True,False,11
4058,Land Rover Discovery Sport TD4 HSE,Delhi,2016,77000,12.63,2179.0,147.5,5.0,35.0,False,False,False,False,False,False,9
4059,Skoda Rapid 1.5 TDI AT Elegance Plus,Hyderabad,2015,34000,21.66,1498.0,103.52,5.0,7.99,False,False,False,False,False,False,10
4060,Maruti Celerio VXI AT,Coimbatore,2015,59751,23.1,998.0,67.04,5.0,4.88,False,True,False,False,False,False,10
4061,Audi RS5 Coupe,Mumbai,2013,23312,11.05,2894.0,444.0,4.0,40.5,False,True,False,False,False,False,12
4062,Maruti Ciaz ZXi Plus,Mumbai,2015,30000,20.73,1373.0,91.1,5.0,6.55,False,True,True,False,False,False,10
4063,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2015,60146,14.16,1968.0,174.3,5.0,29.64,False,False,False,False,False,False,10
4064,Ford Figo Diesel Titanium,Coimbatore,2013,44731,20.0,1399.0,68.0,5.0,4.34,False,False,True,False,True,False,12
4065,Ford Ecosport 1.0 Ecoboost Titanium,Kochi,2014,43316,18.88,999.0,123.37,5.0,6.22,False,True,True,False,False,False,11
4066,Honda City 1.5 S MT,Delhi,2009,92000,17.0,1497.0,118.0,5.0,2.25,False,True,True,False,True,False,16
4067,Jaguar XF 2.2 Litre Luxury,Hyderabad,2015,50000,16.36,2179.0,187.7,5.0,38.0,False,False,False,False,False,False,10
4068,Maruti Swift VXI BSIV,Mumbai,2008,69000,20.4,1197.0,81.8,5.0,2.15,False,True,True,False,True,False,17
4069,BMW 5 Series 520d Luxury Line,Coimbatore,2014,60280,22.48,1995.0,190.0,5.0,22.45,False,False,False,False,False,False,11
4070,Mercedes-Benz B Class B200 CDI,Coimbatore,2017,48161,15.0,2143.0,107.3,5.0,20.87,False,False,False,False,False,False,8
4071,Honda Brio S MT,Mumbai,2013,41000,19.4,1198.0,86.8,5.0,3.1,False,True,True,False,False,False,12
4072,Hyundai i20 Sportz 1.2,Mumbai,2016,6000,18.6,1197.0,81.83,5.0,5.95,False,True,True,False,False,False,9
4073,Tata Indica V2 DLG TC,Mumbai,2006,133000,16.8,1405.0,68.0,5.0,0.86,False,False,True,False,True,False,19
4074,Toyota Fortuner 3.0 Diesel,Delhi,2010,76000,11.5,2982.0,171.0,7.0,9.25,False,False,True,False,False,False,15
4075,Hyundai i10 Sportz 1.1L,Mumbai,2011,15590,19.81,1086.0,68.05,5.0,2.25,False,True,True,False,False,False,14
4076,Hyundai i20 1.2 Sportz Option,Kochi,2016,69681,17.0,1197.0,80.0,5.0,6.13,False,True,True,False,False,False,9
4078,Honda Amaze S AT i-Vtech,Pune,2014,49112,15.5,1198.0,86.7,5.0,3.79,False,True,False,False,True,False,11
4079,Land Rover Range Rover 3.0 Diesel LWB Vogue,Hyderabad,2017,25000,13.33,2993.0,255.0,5.0,160.0,False,False,False,False,False,False,8
4081,Hyundai i10 Sportz 1.2 AT,Pune,2013,15200,16.95,1197.0,78.9,5.0,3.85,False,True,False,False,True,False,12
4082,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2013,86300,22.07,1199.0,73.9,5.0,4.5,False,False,True,False,False,False,12
4083,Maruti Baleno RS Petrol,Coimbatore,2018,26731,21.1,998.0,100.0,5.0,8.61,False,True,True,False,False,False,7
4084,Hyundai i20 Sportz 1.4 CRDi,Ahmedabad,2016,74000,21.9,1396.0,88.76,5.0,6.5,False,False,True,False,False,False,9
4085,Toyota Corolla H4,Chennai,2005,83929,11.3,1794.0,125.0,5.0,2.6,False,True,False,False,False,False,20
4086,Toyota Innova 2.5 VX (Diesel) 7 Seater,Pune,2015,65000,12.99,2494.0,100.6,7.0,15.0,False,False,True,False,False,False,10
4087,Maruti Celerio VXI AT Optional,Pune,2017,20000,23.1,998.0,67.04,5.0,4.7,False,True,False,False,False,False,8
4088,Skoda Octavia Elegance 2.0 TDI AT,Hyderabad,2015,122086,19.3,1968.0,141.0,5.0,12.99,False,False,False,False,False,False,10
4089,Honda Mobilio S i VTEC,Kochi,2018,35442,17.3,1497.0,117.3,7.0,7.32,False,True,True,False,False,False,7
4090,Hyundai Verna 1.6 CRDi SX,Delhi,2015,62542,23.9,1582.0,126.2,5.0,6.5,False,False,True,False,True,False,10
4091,Honda City 1.5 S MT,Coimbatore,2012,26671,17.0,1497.0,118.0,5.0,5.67,False,True,True,False,True,False,13
4092,Ford Classic 1.4 Duratorq Titanium,Chennai,2014,83500,19.68,1399.0,67.0,5.0,3.0,False,False,True,False,True,False,11
4093,Maruti Ciaz ZDi,Delhi,2015,46166,26.21,1248.0,88.5,5.0,5.5,False,False,True,False,True,False,10
4094,Maruti Wagon R VXI BS IV,Pune,2015,25200,18.9,998.0,67.1,5.0,3.35,False,True,True,False,False,False,10
4095,Audi A4 3.0 TDI Quattro,Coimbatore,2015,35463,14.94,2967.0,241.4,5.0,25.02,False,False,False,False,False,False,10
4096,Toyota Camry Hybrid 2.5,Coimbatore,2017,23249,19.16,2487.0,175.67,5.0,26.11,False,True,False,False,False,False,8
4097,Hyundai i20 Asta 1.2,Coimbatore,2016,40310,18.6,1197.0,81.83,5.0,7.09,False,True,True,False,False,False,9
4099,Hyundai Grand i10 1.2 Kappa Asta,Delhi,2018,10000,18.9,1197.0,81.86,5.0,6.5,False,True,True,False,False,False,7
4100,Volkswagen Polo Diesel Trendline 1.2L,Chennai,2012,94000,22.07,1199.0,73.9,5.0,4.5,False,False,True,False,False,False,13
4101,BMW X5 xDrive 30d M Sport,Chennai,2016,45000,15.97,2993.0,258.0,5.0,57.0,False,False,False,False,False,False,9
4102,Volkswagen Polo Petrol Comfortline 1.2L,Kochi,2012,52818,16.47,1198.0,73.9,5.0,3.82,False,True,True,False,False,False,13
4103,Renault Duster 85PS Diesel RxE,Jaipur,2013,61238,20.45,1461.0,83.8,5.0,5.25,False,False,True,False,False,False,12
4104,Skoda Superb Style 1.8 TSI AT,Coimbatore,2016,54253,14.67,1798.0,177.46,5.0,16.81,False,True,False,False,False,False,9
4105,Audi Q5 2.0 TDI,Delhi,2013,71000,14.16,1968.0,174.3,5.0,21.5,False,False,False,False,False,False,12
4106,Maruti Baleno Delta 1.3,Hyderabad,2017,20000,27.39,1248.0,74.0,5.0,8.5,False,False,True,False,False,False,8
4107,Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2013,75000,16.47,1198.0,73.9,5.0,3.25,False,True,True,False,False,False,12
4108,Mitsubishi Pajero Sport 4X4 AT,Coimbatore,2019,11827,13.5,2477.0,175.56,6.0,27.11,False,False,False,False,False,False,6
4109,Maruti Ciaz VXi Plus,Mumbai,2015,51579,20.73,1373.0,91.1,5.0,5.95,False,True,True,False,False,False,10
4110,Renault Duster 85PS Diesel RxL Option,Kochi,2015,65178,19.87,1461.0,83.8,5.0,6.79,False,False,True,False,False,False,10
4111,Hyundai EON D Lite Plus Option,Mumbai,2016,25350,21.1,814.0,55.2,5.0,2.55,False,True,True,False,False,False,9
4112,Honda CR-V 2.4 MT,Pune,2008,92000,10.8,2354.0,152.0,5.0,3.7,False,True,True,False,True,False,17
4113,Hyundai Verna 1.6 SX VTVT,Bangalore,2014,45000,17.01,1591.0,121.3,5.0,6.75,False,True,True,False,True,False,11
4114,Toyota Corolla Altis JS MT,Kolkata,2015,46000,14.28,1798.0,138.03,5.0,6.95,False,True,True,False,False,False,10
4115,Maruti SX4 ZXI MT BSIV,Kochi,2011,79940,15.5,1586.0,103.3,5.0,2.78,False,True,True,False,False,False,14
4116,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,28851,16.47,1198.0,73.9,5.0,6.18,False,True,True,False,False,False,9
4117,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2015,63000,14.16,1968.0,174.3,5.0,36.0,False,False,False,False,False,False,10
4118,Honda City 1.5 V MT,Coimbatore,2012,77283,17.0,1497.0,118.0,5.0,5.81,False,True,True,False,False,False,13
4119,Maruti Wagon R VXI,Pune,2014,38958,22.5,998.0,67.04,5.0,3.41,False,True,True,False,False,False,11
4120,Mitsubishi Pajero Sport 4X4 AT,Bangalore,2018,8900,13.5,2477.0,175.56,6.0,26.5,False,False,False,False,False,False,7
4121,Skoda Octavia Elegance 1.8 TSI AT,Hyderabad,2015,38000,14.7,1798.0,177.5,5.0,16.0,False,True,False,False,False,False,10
4122,Hyundai Creta 1.6 CRDi SX Option,Kochi,2017,44887,19.67,1582.0,126.2,5.0,12.13,False,False,True,False,False,False,8
4123,Maruti Alto LXi BSIII,Hyderabad,2009,85000,19.7,796.0,46.3,5.0,1.8,False,True,True,False,True,False,16
4124,Honda City V MT,Pune,2013,100000,16.8,1497.0,116.3,5.0,6.25,False,True,True,False,False,False,12
4125,Datsun redi-GO S,Chennai,2016,26239,22.7,799.0,53.0,5.0,2.75,False,True,True,False,False,False,9
4126,Skoda Yeti Ambition 4WD,Pune,2011,97000,17.67,1968.0,138.08,5.0,6.0,False,False,True,False,False,False,14
4127,Mercedes-Benz B Class B180,Delhi,2013,28000,14.8,1595.0,120.7,5.0,11.56,False,True,False,False,False,False,12
4128,Volkswagen Polo GT TSI,Mumbai,2014,20364,17.21,1197.0,103.6,5.0,5.2,False,True,False,False,True,False,11
4129,Ford EcoSport 1.5 TDCi Titanium,Coimbatore,2014,64637,22.77,1498.0,98.59,5.0,7.52,False,False,True,False,False,False,11
4130,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,15731,15.29,1591.0,121.3,5.0,12.49,False,True,True,False,False,False,8
4131,Toyota Fortuner 2.8 2WD MT,Coimbatore,2019,56251,14.24,2755.0,174.5,7.0,35.82,False,False,True,False,False,False,6
4132,Maruti Swift Dzire ZXI,Chennai,2017,28000,20.85,1197.0,83.14,5.0,6.25,False,True,True,False,False,False,8
4133,Hyundai i20 1.2 Asta with AVN,Coimbatore,2015,20045,17.0,1197.0,80.0,5.0,6.22,False,True,True,False,False,False,10
4134,Honda BR-V i-VTEC S MT,Bangalore,2016,34004,15.4,1497.0,117.3,7.0,8.02,False,True,True,False,False,False,9
4135,Maruti Celerio ZXI,Mumbai,2014,21000,23.1,998.0,67.04,5.0,3.75,False,True,True,False,False,False,11
4136,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mumbai,2009,68001,10.93,3498.0,272.0,5.0,11.75,False,True,False,False,True,False,16
4137,Hyundai i10 Magna 1.2 iTech SE,Kolkata,2012,31000,20.36,1197.0,78.9,5.0,2.25,False,True,True,False,False,False,13
4138,Toyota Etios Liva V,Mumbai,2013,8950,17.71,1197.0,78.9,5.0,3.55,False,True,True,False,False,False,12
4139,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2017,43477,15.0,2143.0,204.0,5.0,38.15,False,False,False,False,False,False,8
4140,Hyundai EON D Lite Plus,Ahmedabad,2015,20000,21.1,814.0,55.2,5.0,2.66,False,True,True,False,False,False,10
4142,Honda City 1.5 S MT,Bangalore,2011,60000,17.0,1497.0,118.0,5.0,4.95,False,True,True,False,False,False,14
4143,Mercedes-Benz S-Class 280 AT,Chennai,2003,111000,13.0,2987.0,210.0,5.0,6.5,False,True,False,False,False,False,22
4144,Tata Indigo CS eVX,Pune,2016,52000,25.0,1396.0,69.01,5.0,2.4,False,False,True,False,True,False,9
4145,Hyundai Creta 1.6 VTVT S,Pune,2016,26000,15.29,1591.0,121.3,5.0,12.5,False,True,True,False,False,False,9
4146,Maruti Wagon R LXI BS IV,Pune,2013,32425,20.51,998.0,67.04,5.0,3.0,False,True,True,False,False,False,12
4147,Maruti Dzire VDI,Kochi,2017,54758,28.4,1248.0,73.75,5.0,6.67,False,False,True,False,False,False,8
